scrape_time,city_name,locality_name,one_bhk_rent_range,two_bhk_rent_range,three_bhk_rent_range
2019-03-19 11:17,mumbai,Sector-23 Kharghar,-,-,-
2019-03-19 11:17,mumbai,Sector-23 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-24 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector-25 Kamothe,Rs. 7739 - 9287,-,-
2019-03-19 11:17,mumbai,Sector-25 Khandeshhwar,Rs. 9706 - 10217,Rs. 13260 - 13260,-
2019-03-19 11:17,mumbai,Sector-27 Kharghar,Rs. 6785 - 7307,Rs. 16356 - 19082,Rs. 20461 - 21665
2019-03-19 11:17,mumbai,Sector-27 Nerul,-,Rs. 17404 - 20719,-
2019-03-19 11:17,mumbai,Sector-28 Nerul,-,-,Rs. 53405 - 58882
2019-03-19 11:17,mumbai,Sector-29C Airoli,Rs. 12990 - 15395,Rs. 22491 - 25823,-
2019-03-19 11:17,mumbai,Sector-30 Belapur,-,Rs. 25372 - 28417,-
2019-03-19 11:17,mumbai,Sector-30 Ghansoli,Rs. 12973 - 17962,Rs. 24786 - 25612,-
2019-03-19 11:17,mumbai,Sector-34 Kharghar,Rs. 7902 - 8395,-,-
2019-03-19 11:17,mumbai,Sector-34A Kharghar,-,Rs. 20757 - 23588,Rs. 28792 - 30163
2019-03-19 11:17,mumbai,Sector-34B Kharghar,-,Rs. 13222 - 16333,-
2019-03-19 11:17,mumbai,Sector-35 Kamothe,Rs. 8010 - 8511,Rs. 10387 - 11985,-
2019-03-19 11:17,mumbai,Sector-35D Kharghar,Rs. 8418 - 9471,Rs. 14960 - 18700,Rs. 19720 - 24650
2019-03-19 11:17,mumbai,Sector-35E Kharghar,Rs. 8242 - 10817,Rs. 15150 - 17991,Rs. 20536 - 24386
2019-03-19 11:17,mumbai,Sector-35G Kharghar,Rs. 10924 - 11965,Rs. 14277 - 16796,Rs. 18958 - 22513
2019-03-19 11:17,mumbai,Sector-37 Taloja,-,-,-
2019-03-19 11:17,mumbai,Sector-42A Seawoods,-,-,-
2019-03-19 11:17,mumbai,Sector-44A Seawoods,Rs. 11772 - 13656,-,-
2019-03-19 11:17,mumbai,Sector-46 Seawoods,Rs. 10117 - 11036,Rs. 32640 - 36720,Rs. 35391 - 46766
2019-03-19 11:17,mumbai,Sector-48 Seawoods,Rs. 10067 - 11506,-,-
2019-03-19 11:17,mumbai,Sector-50 Seawoods,Rs. 12495 - 15494,-,Rs. 34731 - 43993
2019-03-19 11:17,mumbai,Sector-58 Seawoods,-,Rs. 36465 - 43010,Rs. 51232 - 56771
2019-03-19 11:17,mumbai,Sector-58A Seawoods,-,-,Rs. 46803 - 56656
2019-03-19 11:17,mumbai,Sector 1 Kopar Khairane,Rs. 11492 - 13260,-,-
2019-03-19 11:17,mumbai,Sector 1 Sanpada,Rs. 15317 - 18470,Rs. 20658 - 22872,-
2019-03-19 11:17,mumbai,Sector 2 Kharghar,-,Rs. 17000 - 20400,Rs. 22610 - 26180
2019-03-19 11:17,mumbai,Sector 2 Ulwe,Rs. 4938 - 5926,Rs. 7788 - 8653,-
2019-03-19 11:17,mumbai,Sector 3 Kharghar,Rs. 10710 - 11730,Rs. 14450 - 17000,-
2019-03-19 11:17,mumbai,Sector 4 Kharghar,Rs. 11602 - 12995,Rs. 15342 - 18572,Rs. 24047 - 27844
2019-03-19 11:17,mumbai,Sector 5 Ghansoli,Rs. 11688 - 14025,-,-
2019-03-19 11:17,mumbai,Sector 5 Ulwe,-,-,-
2019-03-19 11:17,mumbai,Sector 6 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector 7 Airoli,Rs. 15776 - 17748,Rs. 22610 - 25840,Rs. 30409 - 33788
2019-03-19 11:17,mumbai,Sector 7 Kharghar,-,Rs. 21134 - 23890,Rs. 24140 - 28968
2019-03-19 11:17,mumbai,Sector 8 Airoli,Rs. 14280 - 17612,Rs. 19426 - 24656,-
2019-03-19 11:17,mumbai,Sector 9 Airoli,Rs. 10625 - 12750,Rs. 16618 - 20230,-
2019-03-19 11:17,mumbai,Sector 9 Nerul,-,-,-
2019-03-19 11:17,mumbai,Sector 10 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector 10 Kharghar,Rs. 9642 - 10656,Rs. 16157 - 18850,Rs. 21458 - 27770
2019-03-19 11:17,mumbai,Sector 11 Belapur,Rs. 13196 - 13685,-,-
2019-03-19 11:17,mumbai,Sector 11 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector 11 Kharghar,Rs. 9200 - 10455,Rs. 14535 - 18360,-
2019-03-19 11:17,mumbai,Sector 11 Koparkhairane,Rs. 13540 - 15797,Rs. 20995 - 25840,Rs. 28688 - 37868
2019-03-19 11:17,mumbai,Sector 12 Kharghar,Rs. 9877 - 12346,Rs. 17000 - 18700,Rs. 22185 - 27115
2019-03-19 11:17,mumbai,Sector 12 Vashi,Rs. 14790 - 17850,Rs. 23324 - 30821,Rs. 38569 - 42075
2019-03-19 11:17,mumbai,Sector 13 Sanpada,Rs. 13260 - 15470,-,-
2019-03-19 11:17,mumbai,Sector 14 Kamothe,-,-,-
2019-03-19 11:17,mumbai,Sector 14 Kharghar,-,Rs. 16333 - 17888,-
2019-03-19 11:17,mumbai,Sector 14 Vashi,-,-,Rs. 30464 - 40256
2019-03-19 11:17,mumbai,Sector 15 Belapur,-,Rs. 24650 - 28900,Rs. 44217 - 54534
2019-03-19 11:17,mumbai,Sector 15 Kharghar,-,Rs. 19414 - 21355,Rs. 22063 - 25740
2019-03-19 11:17,mumbai,Sector 15 Kopar Khairane,Rs. 11648 - 15046,Rs. 19380 - 21802,-
2019-03-19 11:17,mumbai,Sector 16 Ghansoli,Rs. 12177 - 13114,Rs. 16810 - 18210,-
2019-03-19 11:17,mumbai,Sector 16 Kamothe,-,Rs. 11080 - 11818,-
2019-03-19 11:17,mumbai,Sector 16 Vashi,-,Rs. 23715 - 26775,-
2019-03-19 11:17,mumbai,Sector 16A Nerul,-,-,Rs. 53465 - 54910
2019-03-19 11:17,mumbai,Sector 17 Ulwe,Rs. 4529 - 5535,Rs. 6548 - 8186,-
2019-03-19 11:17,mumbai,Sector 17 Vashi,Rs. 17340 - 20910,Rs. 28727 - 32951,-
2019-03-19 11:17,mumbai,Sector 18 Kamothe,Rs. 7561 - 8065,Rs. 10752 - 11579,-
2019-03-19 11:17,mumbai,Sector 18 Kharghar,Rs. 9432 - 12410,Rs. 14520 - 16133,Rs. 16774 - 20645
2019-03-19 11:17,mumbai,Sector 19 Kamothe,Rs. 7446 - 8935,Rs. 11050 - 11900,-
2019-03-19 11:17,mumbai,Sector 19 Kharghar,Rs. 9690 - 10710,Rs. 15592 - 18343,Rs. 21634 - 26442
2019-03-19 11:17,mumbai,Sector 19 Nerul,Rs. 14408 - 15848,Rs. 19380 - 22610,Rs. 21187 - 24076
2019-03-19 11:17,mumbai,Sector 19 Ulwe,-,Rs. 7574 - 9256,-
2019-03-19 11:17,mumbai,Sector 19A Nerul,Rs. 14816 - 16297,Rs. 21917 - 26788,-
2019-03-19 11:17,mumbai,Sector 20 Airoli,Rs. 12622 - 14492,Rs. 18360 - 23715,-
2019-03-19 11:17,mumbai,Sector 20 Belapur,Rs. 10370 - 12444,-,-
2019-03-19 11:17,mumbai,Sector 20 Kamothe,Rs. 7650 - 8160,Rs. 10037 - 10873,-
2019-03-19 11:17,mumbai,Sector 20 Kharghar,Rs. 9945 - 10940,Rs. 15300 - 19550,Rs. 22139 - 24599
2019-03-19 11:17,mumbai,Sector 20 Ulwe,Rs. 5296 - 6355,Rs. 9640 - 11393,-
2019-03-19 11:17,mumbai,Sector 21 Ghansoli,Rs. 10285 - 11688,Rs. 15440 - 19116,-
2019-03-19 11:17,mumbai,Sector 21 Kamothe,Rs. 7116 - 8641,Rs. 11050 - 11900,Rs. 14851 - 15994
2019-03-19 11:17,mumbai,Sector 21 Kharghar,Rs. 10481 - 12136,Rs. 15927 - 18582,-
2019-03-19 11:17,mumbai,Sector 21 Nerul,Rs. 14025 - 15895,Rs. 20597 - 22974,-
2019-03-19 11:17,mumbai,Sector 21 Ulwe,Rs. 5338 - 5872,Rs. 7941 - 10588,Rs. 12452 - 14943
2019-03-19 11:17,mumbai,Sector 22 Kamothe,Rs. 7318 - 7841,Rs. 11050 - 11900,Rs. 14749 - 15978
2019-03-19 11:17,mumbai,Sector 23 Ghansoli,Rs. 10713 - 11645,-,-
2019-03-19 11:17,mumbai,Sector 23 Nerul,Rs. 12622 - 13558,Rs. 16958 - 20995,-
2019-03-19 11:17,mumbai,Sector 23 Ulwe,-,-,-
2019-03-19 11:17,mumbai,Sector 25 Nerul,-,Rs. 23541 - 25976,-
2019-03-19 11:17,mumbai,Sector 26 Vashi,Rs. 13614 - 16045,Rs. 21128 - 25191,-
2019-03-19 11:17,mumbai,Sector 28 Vashi,Rs. 15708 - 18326,Rs. 19550 - 23800,Rs. 29804 - 34772
2019-03-19 11:17,mumbai,Sector 29 Vashi,-,Rs. 23837 - 27946,-
2019-03-19 11:17,mumbai,Sector 30 Kharghar,-,-,-
2019-03-19 11:17,mumbai,Sector 34 Kamothe,Rs. 7535 - 8540,Rs. 12928 - 16376,-
2019-03-19 11:17,mumbai,Sector 34C Kharghar,-,Rs. 13090 - 15895,-
2019-03-19 11:17,mumbai,Sector 35I Kharghar,Rs. 9486 - 10540,Rs. 12750 - 15300,Rs. 16934 - 20562
2019-03-19 11:17,mumbai,Sector 36 Kamothe,Rs. 7535 - 8540,Rs. 10608 - 12240,-
2019-03-19 11:17,mumbai,Sector 36 Kharghar,Rs. 6450 - 6910,Rs. 13426 - 15216,Rs. 17802 - 21617
2019-03-19 11:17,mumbai,Sector 36 Seawoods,-,-,-
2019-03-19 11:17,mumbai,Sector 40 Seawoods,Rs. 13449 - 14943,Rs. 20804 - 24132,-
2019-03-19 11:17,mumbai,Sector 42 Seawoods,Rs. 14586 - 15558,Rs. 22100 - 25500,-
2019-03-19 11:17,mumbai,Sector 44 Seawoods,Rs. 12266 - 15096,Rs. 18221 - 21389,Rs. 34904 - 40922
2019-03-19 11:17,mumbai,Shilphata,Rs. 7069 - 8583,Rs. 10543 - 12050,-
2019-03-19 11:17,mumbai,Takka Colony,-,-,-
2019-03-19 11:17,mumbai,Taloja,Rs. 4582 - 5092,Rs. 7130 - 7922,Rs. 16575 - 17850
2019-03-19 11:17,mumbai,Taloja Panchanand,Rs. 5194 - 6232,Rs. 7650 - 9350,-
2019-03-19 11:17,mumbai,Ulwe,Rs. 5100 - 5610,Rs. 7619 - 9313,Rs. 11586 - 13903
2019-03-19 11:17,mumbai,Vashi,Rs. 15045 - 19057,Rs. 22800 - 27686,Rs. 33320 - 41650
2019-03-19 11:17,mumbai,Vichumbe,Rs. 5844 - 5844,Rs. 7268 - 8075,-
2019-03-19 11:17,mumbai,Abhyudaya Nagar,-,Rs. 63954 - 68395,-
2019-03-19 11:17,mumbai,Adarsh Nagar,Rs. 18034 - 23603,-,-
2019-03-19 11:17,mumbai,Agripada,-,-,Rs. 320790 - 364140
2019-03-19 11:17,mumbai,Altamount Road,Rs. 71400 - 90525,-,-
2019-03-19 11:17,mumbai,Apollo Bandar,Rs. 54060 - 58650,-,-
2019-03-19 11:17,mumbai,Breach Candy,Rs. 73480 - 90643,Rs. 119340 - 138720,Rs. 202618 - 232269
2019-03-19 11:17,mumbai,Century Bazaar,-,Rs. 62345 - 80416,-
2019-03-19 11:17,mumbai,Chamundeshwari Nagar,-,Rs. 131835 - 142120,Rs. 185426 - 201824
2019-03-19 11:17,mumbai,Chandrakant Dhuru Wadi,-,-,Rs. 158253 - 171896
2019-03-19 11:17,mumbai,Churchgate,-,-,Rs. 159173 - 208823
2019-03-19 11:17,mumbai,Colaba,Rs. 50490 - 56100,Rs. 79700 - 94881,Rs. 160380 - 190281
2019-03-19 11:17,mumbai,Cuffe Parade,-,Rs. 110106 - 125589,Rs. 167290 - 200483
2019-03-19 11:17,mumbai,Cusrow Baug Colony,Rs. 51000 - 57630,-,-
2019-03-19 11:17,mumbai,Dadar,Rs. 27399 - 32416,Rs. 65450 - 79050,Rs. 132567 - 172479
2019-03-19 11:17,mumbai,Dadar (East),Rs. 35182 - 37592,Rs. 59500 - 72250,Rs. 122464 - 139753
2019-03-19 11:17,mumbai,Dadar (West),Rs. 27158 - 32130,Rs. 65450 - 80750,Rs. 134152 - 175539
2019-03-19 11:17,mumbai,Elphinestone Road,Rs. 28948 - 32164,-,-
2019-03-19 11:17,mumbai,Gamdevi,-,-,-
2019-03-19 11:17,mumbai,Gandhi Nagar Worli,-,Rs. 64061 - 72170,-
2019-03-19 11:17,mumbai,Girgaon,-,-,-
2019-03-19 11:17,mumbai,Hanuman Nagar,-,-,Rs. 173442 - 218492
2019-03-19 11:17,mumbai,Hindu Colony,-,-,-
2019-03-19 11:17,mumbai,Jacob Circle,-,Rs. 123831 - 139182,Rs. 186405 - 210970
2019-03-19 11:17,mumbai,Kemps Corner,-,Rs. 123250 - 139400,-
2019-03-19 11:17,mumbai,Koliwada,-,-,Rs. 149989 - 196974
2019-03-19 11:17,mumbai,Lower Parel,Rs. 29325 - 34425,Rs. 71536 - 89420,Rs. 189090 - 232559
2019-03-19 11:17,mumbai,Lower Parel East,-,Rs. 63240 - 77520,-
2019-03-19 11:17,mumbai,Lower Parel West,Rs. 21258 - 26486,Rs. 71400 - 79900,Rs. 155252 - 172663
2019-03-19 11:17,mumbai,Mahalaxmi,Rs. 35764 - 42916,Rs. 117443 - 128775,Rs. 172380 - 195585
2019-03-19 11:17,mumbai,Malabar Hill,Rs. 62730 - 69870,Rs. 122400 - 153000,Rs. 202130 - 250920
2019-03-19 11:17,mumbai,Marine Drive,-,-,-
2019-03-19 11:17,mumbai,Matunga,Rs. 34884 - 39015,Rs. 49946 - 63777,-
2019-03-19 11:17,mumbai,Matunga East,Rs. 36465 - 41140,Rs. 68000 - 82450,-
2019-03-19 11:17,mumbai,Matunga West,Rs. 34425 - 39015,Rs. 48344 - 58756,-
2019-03-19 11:17,mumbai,Mumbai Central,-,-,-
2019-03-19 11:17,mumbai,Napean Sea Road,-,-,Rs. 188700 - 238000
2019-03-19 11:17,mumbai,Parel,Rs. 28532 - 34494,Rs. 62832 - 72352,Rs. 87210 - 107559
2019-03-19 11:17,mumbai,Parmanand Wadi,-,Rs. 62944 - 69620,Rs. 88358 - 96390
2019-03-19 11:17,mumbai,Peddar Road,-,Rs. 93745 - 106189,-
2019-03-19 11:17,mumbai,Prabhadevi,Rs. 26334 - 31295,Rs. 68493 - 86700,Rs. 135830 - 176290
2019-03-19 11:17,mumbai,Shivaji Park,Rs. 38743 - 41896,Rs. 62475 - 69139,-
2019-03-19 11:17,mumbai,Tardeo,-,-,-
2019-03-19 11:17,mumbai,Upper Worli,Rs. 38255 - 44140,-,-
2019-03-19 11:17,mumbai,Walkeshwar,-,-,Rs. 187680 - 208080
2019-03-19 11:17,mumbai,Worli,Rs. 26392 - 34808,Rs. 74078 - 89250,Rs. 154460 - 195769
2019-03-19 11:17,mumbai,Worli Hill,Rs. 51382 - 59670,Rs. 79050 - 87550,-
2019-03-19 11:17,mumbai,Worli Naka,Rs. 34918 - 41990,Rs. 68133 - 72558,-
2019-03-19 11:17,mumbai,Worli Seaface,-,Rs. 70543 - 84109,Rs. 116025 - 142800
2019-03-19 11:17,mumbai,Bhakti Park,-,Rs. 47603 - 53096,Rs. 70991 - 78543
2019-03-19 11:17,mumbai,Byculla,Rs. 24072 - 26520,-,-
2019-03-19 11:17,mumbai,Byculla East,-,-,-
2019-03-19 11:17,mumbai,Byculla West,Rs. 25075 - 27200,-,-
2019-03-19 11:17,mumbai,Chembur,Rs. 23371 - 27349,Rs. 37523 - 44194,Rs. 54305 - 62944
2019-03-19 11:17,mumbai,Chembur (East),Rs. 25075 - 28586,Rs. 38250 - 45050,Rs. 54342 - 62988
2019-03-19 11:17,mumbai,Chembur (West),Rs. 20026 - 22529,Rs. 27455 - 32512,-
2019-03-19 11:17,mumbai,Collectors Colony Chembur,Rs. 24840 - 26751,Rs. 31633 - 35850,-
2019-03-19 11:17,mumbai,Deonar,-,Rs. 40429 - 47311,Rs. 60792 - 73457
2019-03-19 11:17,mumbai,Govandi,-,-,-
2019-03-19 11:17,mumbai,Govandi East,Rs. 24778 - 28985,-,-
2019-03-19 11:17,mumbai,Lalbaug,-,Rs. 63580 - 67320,Rs. 107273 - 111452
2019-03-19 11:17,mumbai,Mankhurd,-,-,-
2019-03-19 11:17,mumbai,Mazgaon,Rs. 31714 - 36244,Rs. 52360 - 61710,-
2019-03-19 11:17,mumbai,Nagesh Patilwadi,-,Rs. 36210 - 38926,-
2019-03-19 11:17,mumbai,Postal Colony,-,Rs. 38174 - 42415,Rs. 41140 - 47685
2019-03-19 11:17,mumbai,RCF Colony Chembur,-,Rs. 30880 - 38968,-
2019-03-19 11:17,mumbai,Sewri,Rs. 24055 - 26942,-,Rs. 72383 - 85348
2019-03-19 11:17,mumbai,Sindhi Society Chembur,Rs. 26444 - 29438,Rs. 34722 - 41182,Rs. 50490 - 55080
2019-03-19 11:17,mumbai,Swastik Park,Rs. 20522 - 22660,Rs. 35666 - 41908,Rs. 49082 - 51128
2019-03-19 11:17,mumbai,Tilak Nagar,Rs. 21613 - 23912,Rs. 31688 - 37233,Rs. 40800 - 42840
2019-03-19 11:17,mumbai,Tolaram Colony,-,Rs. 29410 - 38968,-
2019-03-19 11:17,mumbai,Union Park,-,Rs. 36152 - 42792,-
2019-03-19 11:17,mumbai,Wadala,Rs. 31640 - 34517,Rs. 47369 - 55264,Rs. 59900 - 67886
2019-03-19 11:17,mumbai,Wadala East,Rs. 29060 - 31261,Rs. 44870 - 49949,Rs. 61883 - 69782
2019-03-19 11:17,mumbai,Wadala West,Rs. 39046 - 42299,Rs. 48746 - 55967,-
2019-03-19 11:17,bangalore,Basaveshwara Nagar,-,Rs. 18360 - 22440,Rs. 27294 - 30166
2019-03-19 11:17,bangalore,BEML Layout,-,-,-
2019-03-19 11:17,bangalore,Binny Pete,-,-,Rs. 33596 - 44347
2019-03-19 11:17,bangalore,Dasanapura,-,Rs. 8995 - 11070,-
2019-03-19 11:17,bangalore,Jalahalli West,-,Rs. 13120 - 15744,-
2019-03-19 11:17,bangalore,Kenchenhalli,-,Rs. 11934 - 13923,-
2019-03-19 11:17,bangalore,Kengeri,Rs. 4972 - 5355,Rs. 9060 - 11531,Rs. 13184 - 16779
2019-03-19 11:17,bangalore,Kengeri Satellite Town,-,Rs. 9292 - 10841,-
2019-03-19 11:17,bangalore,Mahalakshmi Layout,-,-,Rs. 28471 - 33894
2019-03-19 11:17,bangalore,Mallasandra,-,Rs. 14662 - 17595,-
2019-03-19 11:17,bangalore,Mathikere,-,Rs. 13005 - 15172,-
2019-03-19 11:17,bangalore,Mysore Road,Rs. 5304 - 5712,Rs. 10111 - 10888,Rs. 12668 - 15836
2019-03-19 11:17,bangalore,Nagarbhavi,-,-,-
2019-03-19 11:17,bangalore,Nelamangala,-,Rs. 8303 - 11070,-
2019-03-19 11:17,bangalore,Rajaji Nagar,-,Rs. 35731 - 42646,-
2019-03-19 11:17,bangalore,Raja Rajeshwari Nagar,-,Rs. 11424 - 14280,Rs. 13071 - 16636
2019-03-19 11:17,bangalore,Raja Rajeshwari Nagar 5th Stage,-,-,-
2019-03-19 11:17,bangalore,Tumkur Road,-,-,Rs. 16881 - 21383
2019-03-19 11:17,bangalore,Vijayanagar,-,Rs. 12750 - 15300,-
2019-03-19 11:17,bangalore,1A Block Koramangala,-,Rs. 28322 - 29334,-
2019-03-19 11:17,bangalore,1st Block Koramangala,-,-,-
2019-03-19 11:17,bangalore,1st Phase JP Nagar,Rs. 10417 - 12610,Rs. 18360 - 19380,-
2019-03-19 11:17,bangalore,2nd Stage Arekere Mico Layout,-,Rs. 17170 - 19746,-
2019-03-19 11:17,bangalore,3rd Block Koramangala,-,-,Rs. 45262 - 51298
2019-03-19 11:17,bangalore,4th Block Koramangala,-,Rs. 23949 - 28114,-
2019-03-19 11:17,bangalore,5th Phase JP Nagar,-,Rs. 14662 - 17595,Rs. 19625 - 22078
2019-03-19 11:17,bangalore,6th Phase JP Nagar,-,-,Rs. 26698 - 34115
2019-03-19 11:17,bangalore,7th Phase JP Nagar,-,-,Rs. 26027 - 28630
2019-03-19 11:17,bangalore,8th Phase JP Nagar,-,Rs. 12067 - 15779,-
2019-03-19 11:17,bangalore,9th Phase JP Nagar,-,-,-
2019-03-19 11:17,bangalore,Adugodi,-,-,Rs. 55339 - 61064
2019-03-19 11:17,bangalore,Akshaya Nagar,-,Rs. 14280 - 16320,Rs. 19016 - 21733
2019-03-19 11:17,bangalore,Akshaya Vana,-,Rs. 11602 - 13260,Rs. 15415 - 18972
2019-03-19 11:17,bangalore,Amblipura,-,-,-
2019-03-19 11:17,bangalore,Ananth Nagar,-,Rs. 9690 - 12112,-
2019-03-19 11:17,bangalore,Anekal,-,Rs. 8160 - 10200,-
2019-03-19 11:17,bangalore,Anjanapura,-,Rs. 8424 - 10108,-
2019-03-19 11:17,bangalore,Arekere,Rs. 9615 - 10645,Rs. 15895 - 19635,-
2019-03-19 11:17,bangalore,Attibele,-,Rs. 5804 - 6771,-
2019-03-19 11:17,bangalore,Balaji Gardens Layout,-,Rs. 11411 - 12933,-
2019-03-19 11:17,bangalore,Banashankari,-,Rs. 13260 - 16320,Rs. 19040 - 24480
2019-03-19 11:17,bangalore,Banashankari Stage III,-,Rs. 12155 - 14960,Rs. 24072 - 30090
2019-03-19 11:17,bangalore,Bannerghatta Road,-,Rs. 14025 - 17765,Rs. 19431 - 23317
2019-03-19 11:17,bangalore,Basapura,-,Rs. 13257 - 16097,Rs. 14127 - 18836
2019-03-19 11:17,bangalore,Basavangudi,-,Rs. 19635 - 23375,Rs. 32987 - 37110
2019-03-19 11:17,bangalore,Begur,-,-,Rs. 13592 - 15682
2019-03-19 11:17,bangalore,Begur Road,-,Rs. 12750 - 15300,Rs. 13882 - 17353
2019-03-19 11:17,bangalore,Bellandur,-,Rs. 21243 - 24140,Rs. 29988 - 35700
2019-03-19 11:17,bangalore,Bikasipura,-,Rs. 11127 - 12839,Rs. 19074 - 20808
2019-03-19 11:17,bangalore,Billekahalli,-,-,Rs. 26408 - 33743
2019-03-19 11:17,bangalore,Bohra Layout,-,Rs. 10686 - 12976,-
2019-03-19 11:17,bangalore,Bommanahalli,-,Rs. 12724 - 15269,Rs. 17850 - 21420
2019-03-19 11:17,bangalore,Bommasandra,-,Rs. 9200 - 10873,-
2019-03-19 11:17,bangalore,BTM 2nd Stage,Rs. 9649 - 11404,Rs. 16683 - 19317,Rs. 31273 - 37230
2019-03-19 11:17,bangalore,BTM Layout,Rs. 9350 - 11050,Rs. 17000 - 19550,Rs. 31594 - 36108
2019-03-19 11:17,bangalore,Carmelaram,-,Rs. 20358 - 21986,Rs. 22491 - 24740
2019-03-19 11:17,bangalore,Chandapura,Rs. 5879 - 6718,Rs. 8058 - 9401,Rs. 9469 - 11363
2019-03-19 11:17,bangalore,Chikkalasandra,-,Rs. 11459 - 11459,-
2019-03-19 11:17,bangalore,Chikku Lakshmaiah Layout,-,-,Rs. 55339 - 61064
2019-03-19 11:17,bangalore,Choodasandra,-,-,Rs. 13811 - 18414
2019-03-19 11:17,bangalore,Devarabisanahalli,-,-,Rs. 35006 - 37699
2019-03-19 11:17,bangalore,Devarachikkanahalli,-,Rs. 11745 - 13423,Rs. 16011 - 17243
2019-03-19 11:17,bangalore,Doddakallasandra,-,-,Rs. 14450 - 17340
2019-03-19 11:17,bangalore,Doddathoguru,Rs. 7255 - 8222,Rs. 11864 - 15254,Rs. 17672 - 20196
2019-03-19 11:17,bangalore,Dollars Layout,-,-,Rs. 32130 - 33660
2019-03-19 11:17,bangalore,Ejipura,-,-,-
2019-03-19 11:17,bangalore,Electronic City,-,Rs. 11900 - 15300,Rs. 14586 - 19074
2019-03-19 11:17,bangalore,Electronic City Phase II,-,Rs. 10498 - 12920,Rs. 15625 - 18973
2019-03-19 11:17,bangalore,Electronics City Phase 1,-,Rs. 14022 - 16651,Rs. 17620 - 21145
2019-03-19 11:17,bangalore,Gollahalli,-,Rs. 12852 - 14688,Rs. 14678 - 18347
2019-03-19 11:17,bangalore,Gottigere,-,Rs. 9378 - 12788,Rs. 14025 - 17850
2019-03-19 11:17,bangalore,Green Glen Layout,-,Rs. 21384 - 23421,Rs. 27455 - 31790
2019-03-19 11:17,bangalore,Gubbalala,-,Rs. 15300 - 17340,Rs. 18785 - 21675
2019-03-19 11:17,bangalore,Harlur,-,Rs. 19635 - 26180,Rs. 25291 - 29284
2019-03-19 11:17,bangalore,Hongasandra,-,Rs. 12444 - 13274,-
2019-03-19 11:17,bangalore,Hosa Road,-,Rs. 13107 - 13981,Rs. 13901 - 18178
2019-03-19 11:17,bangalore,Hosur Road,-,Rs. 13043 - 16521,Rs. 17850 - 22610
2019-03-19 11:17,bangalore,HSR Layout,Rs. 11975 - 15467,Rs. 17765 - 21505,Rs. 26502 - 30687
2019-03-19 11:17,bangalore,Hulimavu,-,Rs. 13974 - 16769,Rs. 20272 - 24327
2019-03-19 11:17,bangalore,Iblur Village,-,-,-
2019-03-19 11:17,bangalore,Ittamadu,-,Rs. 11220 - 13090,-
2019-03-19 11:17,bangalore,Jayanagar,-,Rs. 20570 - 22440,Rs. 33235 - 37570
2019-03-19 11:17,bangalore,Jigani,-,Rs. 8480 - 10022,Rs. 10430 - 11472
2019-03-19 11:17,bangalore,JP Nagar,-,Rs. 15042 - 19742,Rs. 24266 - 29658
2019-03-19 11:17,bangalore,Kaggalipura,-,-,Rs. 9988 - 12984
2019-03-19 11:17,bangalore,Kaikondrahalli,-,-,-
2019-03-19 11:17,bangalore,Kalena Agrahara,-,Rs. 17701 - 20825,Rs. 21760 - 24480
2019-03-19 11:17,bangalore,Kammasandra,-,Rs. 10044 - 12362,-
2019-03-19 11:17,bangalore,Kanakapura,-,-,Rs. 10412 - 12495
2019-03-19 11:17,bangalore,Kanakpura Road,-,Rs. 12708 - 15640,Rs. 16228 - 20285
2019-03-19 11:17,bangalore,Karuna Nagar,-,Rs. 16592 - 19703,Rs. 19927 - 23443
2019-03-19 11:17,bangalore,Kodichikkanahalli,-,Rs. 12852 - 14458,Rs. 16660 - 20230
2019-03-19 11:17,bangalore,Konanakunte,-,Rs. 10248 - 13042,Rs. 13600 - 17680
2019-03-19 11:17,bangalore,Koramangala,Rs. 14918 - 19338,Rs. 24969 - 30961,Rs. 39015 - 50575
2019-03-19 11:17,bangalore,Kothannur,-,Rs. 11503 - 14158,-
2019-03-19 11:17,bangalore,Kudlu,-,Rs. 14008 - 17510,Rs. 17041 - 19475
2019-03-19 11:17,bangalore,Kumaraswami Layout,-,-,-
2019-03-19 11:17,bangalore,Lakshmi Layout,-,Rs. 16312 - 19746,Rs. 23106 - 27439
2019-03-19 11:17,bangalore,Lingadheeranahalli,-,-,Rs. 17303 - 19774
2019-03-19 11:17,bangalore,Mallasandra,-,-,-
2019-03-19 11:17,bangalore,Maragondanahalli,-,-,Rs. 16817 - 20181
2019-03-19 11:17,bangalore,Munivenkatppa Layout,-,-,Rs. 31747 - 42951
2019-03-19 11:17,bangalore,Neeladri Nagar,Rs. 8670 - 11220,Rs. 12750 - 14450,Rs. 18488 - 20952
2019-03-19 11:17,bangalore,Padmanabhanagar,-,Rs. 13107 - 14855,-
2019-03-19 11:17,bangalore,Panduranga Nagar,-,Rs. 17518 - 22385,Rs. 25921 - 31378
2019-03-19 11:17,bangalore,Rajapura,-,Rs. 9532 - 10894,Rs. 10843 - 12650
2019-03-19 11:17,bangalore,Rayasandra,Rs. 5773 - 7216,Rs. 11370 - 13994,Rs. 13901 - 17109
